year,o_name,d_name,q50,q10,q90
2001,LAO,CAN,193,160,229
2001,LAO,CHN,3232,2866.9,3750.3
2001,LAO,COK,0,0,0
2001,LAO,FJI,0,0,0
2001,LAO,FSM,0,0,0
2001,LAO,GUM,0,0,0
2001,LAO,HKG,0,0,0
2001,LAO,IDN,37,31,45
2001,LAO,IND,0,0,0
2001,LAO,IRN,0,0,0
2001,LAO,JPN,299,262.9,352
2001,LAO,KHM,133,104,170
2001,LAO,KIR,0,0,0
2001,LAO,KOR,12,10,14
2001,LAO,LAO,0,0,0
2001,LAO,LKA,0,0,0
2001,LAO,MAC,0,0,0
2001,LAO,MDV,0,0,0
2001,LAO,MHL,0,0,0
2001,LAO,MMR,18,15,23
2001,LAO,MNG,0,0,0
2001,LAO,MNP,0,0,0
2001,LAO,MYS,16,14,19
2001,LAO,NCL,19,17,23
2001,LAO,NIU,0,0,0
2001,LAO,NPL,0,0,0
2001,LAO,NRU,0,0,0
2001,LAO,NZL,2,2,3
2001,LAO,PAK,2,1,2
2001,LAO,PHL,24,20,29
2001,LAO,PLW,0,0,0
2001,LAO,PNG,22,17,30
2001,LAO,PRK,0,0,0
2001,LAO,PYF,0,0,0
2001,LAO,SGP,3,3,4
2001,LAO,SLB,0,0,0
2001,LAO,THA,17921,15705.9,21011
2001,LAO,TKL,0,0,0
2001,LAO,TLS,0,0,0
2001,LAO,TON,0,0,0
2001,LAO,TUV,0,0,0
2001,LAO,TWN,251,215,300
2001,LAO,USA,4567.5,4002.9,5339.8
2001,LAO,VNM,7349,6330,8776.9
2001,LAO,VUT,0,0,0
2001,LAO,WLF,0,0,0
2001,LAO,WSM,0,0,0
2001,LAO,AFR,73,63,86
2001,LAO,EUR,13304.5,11584.7,15710.5
2001,LAO,ROA,343,299,405.1
2001,LAO,SCA,136,118,160.1
2001,LKA,AFG,2,2,2
2001,LKA,ASM,0,0,0
2001,LKA,AUS,1607,1357.9,1883.1
2001,LKA,BGD,76,62,94
2001,LKA,BRN,31,26,37
2001,LKA,BTN,3,2,3
2001,LKA,CAN,1331,1099.9,1601
2001,LKA,CHN,942,730,1221.4
2001,LKA,COK,0,0,0
2001,LKA,FJI,7,6,8
2001,LKA,FSM,2,1,2
2001,LKA,GUM,0,0,0
2001,LKA,HKG,21,17,27
2001,LKA,IDN,109,91,131
2001,LKA,IND,28805.5,24702.1,33923.8
2001,LKA,IRN,303,250,367
2001,LKA,JPN,1117.5,934,1354
2001,LKA,KHM,7,6,9
2001,LKA,KIR,0,0,0
2001,LKA,KOR,148,123,177
2001,LKA,LAO,0,0,0
2001,LKA,LKA,0,0,0
2001,LKA,MAC,1,0,1
2001,LKA,MDV,483.5,398,590.2
2001,LKA,MHL,0,0,0
2001,LKA,MMR,4,3,5
2001,LKA,MNG,0,0,0
2001,LKA,MNP,0,0,0
2001,LKA,MYS,104,86,126
2001,LKA,NCL,0,0,1
2001,LKA,NIU,0,0,0
2001,LKA,NPL,7,6,9
2001,LKA,NRU,0,0,0
2001,LKA,NZL,260.5,221,307
2001,LKA,PAK,222,183,272
2001,LKA,PHL,42,34,51
2001,LKA,PLW,0,0,0
2001,LKA,PNG,38,29,53
2001,LKA,PRK,7,6,9
2001,LKA,PYF,1,0,1
2001,LKA,SGP,60,53,70
2001,LKA,SLB,0,0,0
2001,LKA,THA,624,504.9,781.1
2001,LKA,TKL,0,0,0
2001,LKA,TLS,0,0,0
2001,LKA,TON,0,0,0
2001,LKA,TUV,0,0,0
2001,LKA,TWN,75,63,91
2001,LKA,USA,10776.5,9046.7,12881.5
2001,LKA,VNM,78,59,103.1
2001,LKA,VUT,0,0,0
2001,LKA,WLF,0,0,0
2001,LKA,WSM,0,0,0
2001,LKA,AFR,732.5,604,888.2
2001,LKA,EUR,21938.5,18089.7,26591
2001,LKA,ROA,15888,13101.1,19257.9
2001,LKA,SCA,637.5,526,773.1
2001,MAC,AFG,0,0,0
2001,MAC,ASM,0,0,0
2001,MAC,AUS,10,7,14
2001,MAC,BGD,0,0,1
2001,MAC,BRN,0,0,0
2001,MAC,BTN,0,0,0
2001,MAC,CAN,27,19.9,38
2001,MAC,CHN,3422.5,2382.8,4976.6
2001,MAC,COK,0,0,0
2001,MAC,FJI,0,0,0
2001,MAC,FSM,0,0,0
2001,MAC,GUM,0,0,0
2001,MAC,HKG,32,19,53
2001,MAC,IDN,0,0,1
2001,MAC,IND,0,0,1
2001,MAC,IRN,0,0,0
2001,MAC,JPN,10,7,14
2001,MAC,KHM,1,1,1
2001,MAC,KIR,0,0,0
2001,MAC,KOR,1,0,1
2001,MAC,LAO,0,0,0
2001,MAC,LKA,0,0,0
2001,MAC,MAC,0,0,0
2001,MAC,MDV,0,0,0
2001,MAC,MHL,0,0,0
2001,MAC,MMR,0,0,1
2001,MAC,MNG,0,0,0
2001,MAC,MNP,0,0,0
2001,MAC,MYS,1,1,2
2001,MAC,NCL,0,0,0
2001,MAC,NIU,0,0,0
2001,MAC,NPL,0,0,0
2001,MAC,NRU,0,0,0
2001,MAC,NZL,1,1,1
2001,MAC,PAK,0,0,1
2001,MAC,PHL,32,22,45
2001,MAC,PLW,0,0,0
2001,MAC,PNG,0,0,0
2001,MAC,PRK,0,0,0
2001,MAC,PYF,0,0,0
2001,MAC,SGP,9,5,14
2001,MAC,SLB,0,0,0
2001,MAC,THA,6,4,9
2001,MAC,TKL,0,0,0
2001,MAC,TLS,0,0,0
2001,MAC,TON,0,0,0
2001,MAC,TUV,0,0,0
2001,MAC,TWN,29,20,41
2001,MAC,USA,691.5,479.9,995.1
2001,MAC,VNM,4,3,5
2001,MAC,VUT,0,0,0
2001,MAC,WLF,0,0,0
2001,MAC,WSM,0,0,0
2001,MAC,AFR,1,1,2
2001,MAC,EUR,518,361,741.1
2001,MAC,ROA,28,19,40
2001,MAC,SCA,12,8,17
2001,MDV,AFG,0,0,0
2001,MDV,ASM,0,0,0
2001,MDV,AUS,4,3,5
2001,MDV,BGD,172,149,200
2001,MDV,BRN,0,0,0
2001,MDV,BTN,0,0,0
2001,MDV,CAN,11,9,13
2001,MDV,CHN,1,1,1
2001,MDV,COK,0,0,0
2001,MDV,FJI,0,0,0
2001,MDV,FSM,0,0,0
2001,MDV,GUM,0,0,0
2001,MDV,HKG,1,1,1
2001,MDV,IDN,0,0,0
2001,MDV,IND,951,843,1080
2001,MDV,IRN,0,0,0
2001,MDV,JPN,17,15,20
2001,MDV,KHM,0,0,0
2001,MDV,KIR,0,0,0
2001,MDV,KOR,0,0,0
2001,MDV,LAO,0,0,0
2001,MDV,LKA,270,229,317
2001,MDV,MAC,0,0,0
2001,MDV,MDV,0,0,0
2001,MDV,MHL,0,0,0
2001,MDV,MMR,0,0,0
2001,MDV,MNG,0,0,0
2001,MDV,MNP,0,0,0
2001,MDV,MYS,3,3,3
2001,MDV,NCL,0,0,0
2001,MDV,NIU,0,0,0
2001,MDV,NPL,0,0,0
2001,MDV,NRU,0,0,0
2001,MDV,NZL,0,0,0
2001,MDV,PAK,4,3,4
2001,MDV,PHL,7,6,8
2001,MDV,PLW,0,0,0
2001,MDV,PNG,0,0,0
2001,MDV,PRK,0,0,0
2001,MDV,PYF,0,0,0
2001,MDV,SGP,2,1,2
2001,MDV,SLB,0,0,0
2001,MDV,THA,33,28,39
2001,MDV,TKL,0,0,0
2001,MDV,TLS,0,0,0
2001,MDV,TON,0,0,0
2001,MDV,TUV,0,0,0
2001,MDV,TWN,0,0,0
2001,MDV,USA,242,214,274
2001,MDV,VNM,0,0,0
2001,MDV,VUT,0,0,0
2001,MDV,WLF,0,0,0
2001,MDV,WSM,0,0,0
2001,MDV,AFR,33,29,38
2001,MDV,EUR,159,139,183
2001,MDV,ROA,8,7,9
2001,MDV,SCA,0,0,0
2001,MHL,AFG,0,0,0
2001,MHL,ASM,0,0,0
2001,MHL,AUS,0,0,1
2001,MHL,BGD,0,0,0
2001,MHL,BRN,0,0,0
2001,MHL,BTN,0,0,0
2001,MHL,CAN,0,0,0
2001,MHL,CHN,26,22,30
2001,MHL,COK,0,0,0
2001,MHL,FJI,2,1,2
2001,MHL,FSM,12,9,16
2001,MHL,GUM,4,4,5
2001,MHL,HKG,0,0,0
2001,MHL,IDN,0,0,0
2001,MHL,IND,0,0,0
2001,MHL,IRN,0,0,0
2001,MHL,JPN,1,0,1
2001,MHL,KHM,0,0,0
2001,MHL,KIR,9,7,11
2001,MHL,KOR,0,0,0
2001,MHL,LAO,0,0,0
2001,MHL,LKA,0,0,0
2001,MHL,MAC,0,0,0
2001,MHL,MDV,0,0,0
2001,MHL,MHL,0,0,0
2001,MHL,MMR,0,0,0
2001,MHL,MNG,0,0,0
2001,MHL,MNP,1,1,2
2001,MHL,MYS,0,0,0
2001,MHL,NCL,0,0,0
2001,MHL,NIU,0,0,0
2001,MHL,NPL,0,0,0
2001,MHL,NRU,0,0,0
2001,MHL,NZL,0,0,0
2001,MHL,PAK,0,0,0
2001,MHL,PHL,17,14,20
2001,MHL,PLW,0,0,0
2001,MHL,PNG,0,0,0
2001,MHL,PRK,0,0,0
2001,MHL,PYF,0,0,0
2001,MHL,SGP,0,0,0
2001,MHL,SLB,0,0,0
2001,MHL,THA,55,47,63
2001,MHL,TKL,0,0,0
2001,MHL,TLS,0,0,0
2001,MHL,TON,0,0,0
2001,MHL,TUV,0,0,0
2001,MHL,TWN,0,0,0
2001,MHL,USA,117,100,137
2001,MHL,VNM,0,0,0
2001,MHL,VUT,0,0,0
2001,MHL,WLF,0,0,0
2001,MHL,WSM,0,0,0
2001,MHL,AFR,1,1,1
2001,MHL,EUR,176,149,204
2001,MHL,ROA,0,0,0
2001,MHL,SCA,0,0,0
2001,MMR,AFG,0,0,0
2001,MMR,ASM,0,0,0
2001,MMR,AUS,964,889,1037.1
2001,MMR,BGD,17727,15960.3,20160.4
2001,MMR,BRN,1,1,1
2001,MMR,BTN,1,1,2
2001,MMR,CAN,686,617,761.1
2001,MMR,CHN,34893.5,30189.6,40910.1
2001,MMR,COK,0,0,0
2001,MMR,FJI,0,0,0
2001,MMR,FSM,0,0,0
2001,MMR,GUM,0,0,0
2001,MMR,HKG,60,49,74
2001,MMR,IDN,1715,1533.8,1954
2001,MMR,IND,71408.5,62892.1,81639.9
2001,MMR,IRN,0,0,0
2001,MMR,JPN,2727,2460.9,3074
2001,MMR,KHM,25,22,30
2001,MMR,KIR,0,0,0
2001,MMR,KOR,783,708.9,860
2001,MMR,LAO,27,23,32
2001,MMR,LKA,41,36,46.1
2001,MMR,MAC,1,1,1
2001,MMR,MDV,0,0,0
2001,MMR,MHL,0,0,0
2001,MMR,MMR,0,0,0
2001,MMR,MNG,0,0,0
2001,MMR,MNP,0,0,0
2001,MMR,MYS,4994,4496.6,5632.1
2001,MMR,NCL,2,2,2
2001,MMR,NIU,0,0,0
2001,MMR,NPL,0,0,0
2001,MMR,NRU,0,0,0
2001,MMR,NZL,100,93,108
2001,MMR,PAK,1122,1008.9,1271
2001,MMR,PHL,194,173,222
2001,MMR,PLW,0,0,0
2001,MMR,PNG,0,0,0
2001,MMR,PRK,0,0,0
2001,MMR,PYF,0,0,0
2001,MMR,SGP,528,464,610.1
2001,MMR,SLB,0,0,0
2001,MMR,THA,94793.5,85399.7,107312.5
2001,MMR,TKL,0,0,0
2001,MMR,TLS,0,0,0
2001,MMR,TON,0,0,0
2001,MMR,TUV,0,0,0
2001,MMR,TWN,1031,923,1161.1
2001,MMR,USA,15125,13629.3,16998.5
2001,MMR,VNM,886,758,1046.1
2001,MMR,VUT,0,0,0
2001,MMR,WLF,0,0,0
2001,MMR,WSM,0,0,0
2001,MMR,AFR,905,814,1020.1
2001,MMR,EUR,21297.5,19150.8,24005.2
2001,MMR,ROA,10369,9323,11687
2001,MMR,SCA,199,178,223.1
2001,MNG,AFG,0,0,0
2001,MNG,ASM,0,0,0
2001,MNG,AUS,12,10,14
2001,MNG,BGD,0,0,0
2001,MNG,BRN,0,0,0
2001,MNG,BTN,0,0,0
2001,MNG,CAN,17,14,19
2001,MNG,CHN,6337.5,5394.6,7343
2001,MNG,COK,0,0,0
2001,MNG,FJI,0,0,0
2001,MNG,FSM,0,0,0
2001,MNG,GUM,0,0,0
2001,MNG,HKG,2,1,2
2001,MNG,IDN,2,2,2
2001,MNG,IND,9,7,10
2001,MNG,IRN,0,0,0
2001,MNG,JPN,95,82,108
2001,MNG,KHM,0,0,0
2001,MNG,KIR,0,0,0
2001,MNG,KOR,140,119,161
2001,MNG,LAO,1,1,1
2001,MNG,LKA,0,0,0
2001,MNG,MAC,0,0,0
2001,MNG,MDV,0,0,0
2001,MNG,MHL,0,0,0
2001,MNG,MMR,0,0,0
2001,MNG,MNG,0,0,0
2001,MNG,MNP,0,0,0
2001,MNG,MYS,0,0,1
2001,MNG,NCL,0,0,0
2001,MNG,NIU,0,0,0
2001,MNG,NPL,1,1,1
2001,MNG,NRU,0,0,0
2001,MNG,NZL,0,0,0
2001,MNG,PAK,6,5,7
2001,MNG,PHL,5,4,5
2001,MNG,PLW,0,0,0
2001,MNG,PNG,1,1,1
2001,MNG,PRK,12,11,15
2001,MNG,PYF,0,0,0
2001,MNG,SGP,0,0,0
2001,MNG,SLB,0,0,0
2001,MNG,THA,1,1,1
2001,MNG,TKL,0,0,0
2001,MNG,TLS,0,0,0
2001,MNG,TON,0,0,0
2001,MNG,TUV,0,0,0
2001,MNG,TWN,25,22,29
2001,MNG,USA,806,697,922
2001,MNG,VNM,3,3,4
2001,MNG,VUT,0,0,0
2001,MNG,WLF,0,0,0
2001,MNG,WSM,0,0,0
2001,MNG,AFR,4,4,5
2001,MNG,EUR,3758,3258.8,4285.1
2001,MNG,ROA,115,100,131
2001,MNG,SCA,31,27,35
2001,MNP,AFG,0,0,0
2001,MNP,ASM,0,0,0
2001,MNP,AUS,2,1,4
2001,MNP,BGD,7,5,11
2001,MNP,BRN,0,0,0
2001,MNP,BTN,0,0,0
2001,MNP,CAN,0,0,0
2001,MNP,CHN,486,304.9,752.4
2001,MNP,COK,0,0,0
2001,MNP,FJI,0,0,0
2001,MNP,FSM,29,20,42
2001,MNP,GUM,31,19,49
2001,MNP,HKG,0,0,0
2001,MNP,IDN,0,0,0
2001,MNP,IND,0,0,0
2001,MNP,IRN,0,0,0
2001,MNP,JPN,75,48,115
2001,MNP,KHM,0,0,0
2001,MNP,KIR,0,0,0
2001,MNP,KOR,13,8,21
2001,MNP,LAO,0,0,0
2001,MNP,LKA,0,0,0
2001,MNP,MAC,0,0,0
2001,MNP,MDV,0,0,0
2001,MNP,MHL,1,1,2
2001,MNP,MMR,0,0,0
2001,MNP,MNG,0,0,0
2001,MNP,MNP,0,0,0
2001,MNP,MYS,0,0,0
2001,MNP,NCL,0,0,0
2001,MNP,NIU,0,0,0
2001,MNP,NPL,2,2,3
2001,MNP,NRU,0,0,0
2001,MNP,NZL,0,0,0
2001,MNP,PAK,0,0,0
2001,MNP,PHL,180,115,281
2001,MNP,PLW,11,7,16
2001,MNP,PNG,0,0,0
2001,MNP,PRK,0,0,0
2001,MNP,PYF,0,0,0
2001,MNP,SGP,0,0,0
2001,MNP,SLB,0,0,0
2001,MNP,THA,1,1,2
2001,MNP,TKL,0,0,0
2001,MNP,TLS,0,0,0
2001,MNP,TON,0,0,0
2001,MNP,TUV,0,0,0
2001,MNP,TWN,17,11,26
2001,MNP,USA,16,10,25
2001,MNP,VNM,0,0,0
2001,MNP,VUT,0,0,0
2001,MNP,WLF,0,0,0
2001,MNP,WSM,0,0,0
2001,MNP,AFR,45,29,71
2001,MNP,EUR,128,82,199
2001,MNP,ROA,13,8.9,21
2001,MNP,SCA,147,94,228.1
2001,MYS,AFG,5,5,6
2001,MYS,ASM,0,0,0
2001,MYS,AUS,3243,3020.9,3497
2001,MYS,BGD,7450,6591.6,8465.5
2001,MYS,BRN,1401,1238.8,1601.1
2001,MYS,BTN,1,1,1
2001,MYS,CAN,531,489.9,578
2001,MYS,CHN,26731.5,22918.3,31883.2
2001,MYS,COK,0,0,0
2001,MYS,FJI,8,7,9
2001,MYS,FSM,0,0,0
2001,MYS,GUM,1,1,2
2001,MYS,HKG,238,187,307.1
2001,MYS,IDN,59910,52755.8,68211.5
2001,MYS,IND,17320,14893.7,20262.2
2001,MYS,IRN,228,197,269
2001,MYS,JPN,7689.5,6797.9,8770.3
2001,MYS,KHM,416,364,483.1
2001,MYS,KIR,0,0,0
2001,MYS,KOR,1193,1101.9,1289
2001,MYS,LAO,2,2,2
2001,MYS,LKA,219,193,250
2001,MYS,MAC,2,1,2
2001,MYS,MDV,22,20,25
2001,MYS,MHL,0,0,0
2001,MYS,MMR,2561.5,2253,2915.4
2001,MYS,MNG,2,2,3
2001,MYS,MNP,0,0,0
2001,MYS,MYS,0,0,0
2001,MYS,NCL,2,2,2
2001,MYS,NIU,0,0,0
2001,MYS,NPL,1805,1599.8,2048
2001,MYS,NRU,0,0,0
2001,MYS,NZL,733,679,791.1
2001,MYS,PAK,639,566.9,727.2
2001,MYS,PHL,8278,7240.8,9500.7
2001,MYS,PLW,0,0,0
2001,MYS,PNG,169,142,209
2001,MYS,PRK,17,15,20
2001,MYS,PYF,2,2,2
2001,MYS,SGP,4891,4086,5950
2001,MYS,SLB,6,6,7
2001,MYS,THA,3958,3498.9,4481.5
2001,MYS,TKL,0,0,0
2001,MYS,TLS,4,3,5
2001,MYS,TON,0,0,0
2001,MYS,TUV,0,0,0
2001,MYS,TWN,3455,2968,4019.1
2001,MYS,USA,13652,12034.3,15602.3
2001,MYS,VNM,3023,2599.9,3583.1
2001,MYS,VUT,0,0,0
2001,MYS,WLF,0,0,0
2001,MYS,WSM,0,0,0
2001,MYS,AFR,1081,957,1229
2001,MYS,EUR,16123,14278.4,18341.2
2001,MYS,ROA,5466,4840.8,6217.2
2001,MYS,SCA,1837,1626,2090
2001,NCL,AFG,0,0,0
2001,NCL,ASM,0,0,0
2001,NCL,AUS,51,45,58
2001,NCL,BGD,0,0,0
2001,NCL,BRN,0,0,0
2001,NCL,BTN,0,0,0
2001,NCL,CAN,1,1,1
2001,NCL,CHN,23,19,28
2001,NCL,COK,0,0,0
2001,NCL,FJI,1,1,1
2001,NCL,FSM,0,0,0
2001,NCL,GUM,0,0,0
2001,NCL,HKG,0,0,0
2001,NCL,IDN,52,47,59
2001,NCL,IND,8,7,10
2001,NCL,IRN,0,0,0
2001,NCL,JPN,110,100,124
2001,NCL,KHM,26,23,30
2001,NCL,KIR,0,0,0
2001,NCL,KOR,12,11,14
2001,NCL,LAO,17,15,20
2001,NCL,LKA,0,0,0
2001,NCL,MAC,0,0,0
2001,NCL,MDV,0,0,0
2001,NCL,MHL,0,0,0
2001,NCL,MMR,0,0,0
2001,NCL,MNG,0,0,0
2001,NCL,MNP,0,0,0
2001,NCL,MYS,0,0,0
2001,NCL,NCL,0,0,0
2001,NCL,NIU,0,0,0
2001,NCL,NPL,0,0,0
2001,NCL,NRU,0,0,0
2001,NCL,NZL,2,2,3
2001,NCL,PAK,0,0,0
2001,NCL,PHL,0,0,0
2001,NCL,PLW,0,0,0
2001,NCL,PNG,0,0,0
2001,NCL,PRK,0,0,0
2001,NCL,PYF,79,70,91
2001,NCL,SGP,0,0,0
2001,NCL,SLB,3,2,3
2001,NCL,THA,1,1,1
2001,NCL,TKL,0,0,0
2001,NCL,TLS,0,0,0
2001,NCL,TON,0,0,0
2001,NCL,TUV,0,0,0
2001,NCL,TWN,124,109,143
2001,NCL,USA,13,11,14
2001,NCL,VNM,17,14,21
2001,NCL,VUT,101,86,117
2001,NCL,WLF,93,83,106
2001,NCL,WSM,0,0,0
2001,NCL,AFR,51,45,58
2001,NCL,EUR,867,774,992.1
2001,NCL,ROA,146,131,168
2001,NCL,SCA,2,1,2
2001,NIU,AFG,0,0,0
2001,NIU,ASM,0,0,0
2001,NIU,AUS,1,0,1
2001,NIU,BGD,0,0,0
2001,NIU,BRN,0,0,0
2001,NIU,BTN,0,0,0
2001,NIU,CAN,0,0,0
2001,NIU,CHN,0,0,0
2001,NIU,COK,0,0,0
2001,NIU,FJI,0,0,0
2001,NIU,FSM,0,0,0
2001,NIU,GUM,0,0,0
2001,NIU,HKG,0,0,0
2001,NIU,IDN,0,0,0
2001,NIU,IND,0,0,0
2001,NIU,IRN,0,0,0
2001,NIU,JPN,0,0,0
2001,NIU,KHM,0,0,0
2001,NIU,KIR,0,0,0
2001,NIU,KOR,0,0,0
2001,NIU,LAO,0,0,0
2001,NIU,LKA,0,0,0
2001,NIU,MAC,0,0,0
2001,NIU,MDV,0,0,0
2001,NIU,MHL,0,0,0
2001,NIU,MMR,0,0,0
2001,NIU,MNG,0,0,0
2001,NIU,MNP,0,0,0
2001,NIU,MYS,0,0,0
2001,NIU,NCL,0,0,0
2001,NIU,NIU,0,0,0
2001,NIU,NPL,0,0,0
2001,NIU,NRU,0,0,0
2001,NIU,NZL,15,10,21
2001,NIU,PAK,0,0,0
2001,NIU,PHL,0,0,0
2001,NIU,PLW,0,0,0
2001,NIU,PNG,0,0,0
2001,NIU,PRK,0,0,0
2001,NIU,PYF,0,0,0
2001,NIU,SGP,0,0,0
2001,NIU,SLB,0,0,0
2001,NIU,THA,0,0,0
2001,NIU,TKL,0,0,0
2001,NIU,TLS,0,0,0
2001,NIU,TON,0,0,0
2001,NIU,TUV,0,0,0
2001,NIU,TWN,0,0,0
2001,NIU,USA,0,0,0
2001,NIU,VNM,0,0,0
2001,NIU,VUT,0,0,0
2001,NIU,WLF,0,0,0
2001,NIU,WSM,0,0,0
2001,NIU,AFR,1,0,1
2001,NIU,EUR,2,1,3
2001,NIU,ROA,20,14,28
2001,NIU,SCA,1,1,1
2001,NPL,AFG,0,0,0
2001,NPL,ASM,0,0,0
2001,NPL,AUS,132,118,147
2001,NPL,BGD,458,403,527
2001,NPL,BRN,142,126,163
2001,NPL,BTN,3050,2696,3490.1
2001,NPL,CAN,209,181,238.1
2001,NPL,CHN,2423.5,2039,2891.1
2001,NPL,COK,0,0,0
2001,NPL,FJI,0,0,0
2001,NPL,FSM,0,0,0
2001,NPL,GUM,0,0,0
2001,NPL,HKG,23,19,29
2001,NPL,IDN,3,2,3
2001,NPL,IND,128744.5,113825.5,147529.9
2001,NPL,IRN,0,0,0
2001,NPL,JPN,640,568,734
2001,NPL,KHM,3,3,4
2001,NPL,KIR,0,0,0
2001,NPL,KOR,69,60,79
2001,NPL,LAO,0,0,0
2001,NPL,LKA,6,5,7
2001,NPL,MAC,0,0,0
2001,NPL,MDV,0,0,0
2001,NPL,MHL,0,0,0
2001,NPL,MMR,8,7,10
2001,NPL,MNG,0,0,0
2001,NPL,MNP,5,5,6
2001,NPL,MYS,1709,1508.9,1958.1
2001,NPL,NCL,0,0,0
2001,NPL,NIU,0,0,0
2001,NPL,NPL,0,0,0
2001,NPL,NRU,0,0,0
2001,NPL,NZL,37,33,41
2001,NPL,PAK,122,107,140
2001,NPL,PHL,36,31,41
2001,NPL,PLW,0,0,0
2001,NPL,PNG,0,0,0
2001,NPL,PRK,0,0,0
2001,NPL,PYF,0,0,0
2001,NPL,SGP,98,88,111
2001,NPL,SLB,0,0,0
2001,NPL,THA,497,437,572
2001,NPL,TKL,0,0,0
2001,NPL,TLS,0,0,0
2001,NPL,TON,0,0,0
2001,NPL,TUV,0,0,0
2001,NPL,TWN,77,68,88
2001,NPL,USA,12299,10919.2,14119
2001,NPL,VNM,32,27,38
2001,NPL,VUT,0,0,0
2001,NPL,WLF,0,0,0
2001,NPL,WSM,0,0,0
2001,NPL,AFR,89,79,102
2001,NPL,EUR,9765.5,8616.9,11189.1
2001,NPL,ROA,6424.5,5668.8,7361
2001,NPL,SCA,106,93,121
2001,NRU,AFG,0,0,0
2001,NRU,ASM,0,0,0
2001,NRU,AUS,17,8,26
2001,NRU,BGD,0,0,0
2001,NRU,BRN,0,0,0
2001,NRU,BTN,0,0,0
2001,NRU,CAN,0,0,0
2001,NRU,CHN,27,11,38
2001,NRU,COK,0,0,0
2001,NRU,FJI,3,1,4
2001,NRU,FSM,0,0,0
2001,NRU,GUM,0,0,0
2001,NRU,HKG,0,0,0
2001,NRU,IDN,13,6,20.1
2001,NRU,IND,38,17,59.1
2001,NRU,IRN,0,0,0
2001,NRU,JPN,2,1,3
2001,NRU,KHM,0,0,0
2001,NRU,KIR,55,25,81
2001,NRU,KOR,2,1,3
2001,NRU,LAO,0,0,0
2001,NRU,LKA,0,0,0
2001,NRU,MAC,0,0,0
2001,NRU,MDV,0,0,0
2001,NRU,MHL,0,0,0
2001,NRU,MMR,0,0,0
2001,NRU,MNG,0,0,0
2001,NRU,MNP,0,0,0
2001,NRU,MYS,1,0,1
2001,NRU,NCL,0,0,0
2001,NRU,NIU,0,0,0
2001,NRU,NPL,0,0,0
2001,NRU,NRU,0,0,0
2001,NRU,NZL,13,5,19
2001,NRU,PAK,0,0,0
2001,NRU,PHL,2,1,2
2001,NRU,PLW,0,0,0
2001,NRU,PNG,0,0,0
2001,NRU,PRK,0,0,0
2001,NRU,PYF,0,0,0
2001,NRU,SGP,0,0,0
2001,NRU,SLB,1,0,1
2001,NRU,THA,6,3,8
2001,NRU,TKL,0,0,0
2001,NRU,TLS,0,0,0
2001,NRU,TON,0,0,0
2001,NRU,TUV,4,2,5
2001,NRU,TWN,0,0,1
2001,NRU,USA,0,0,1
2001,NRU,VNM,0,0,0
2001,NRU,VUT,0,0,0
2001,NRU,WLF,0,0,0
2001,NRU,WSM,0,0,0
2001,NRU,AFR,10,4,14
2001,NRU,EUR,3,2,4
2001,NRU,ROA,0,0,0
2001,NRU,SCA,1,1,2
2001,NZL,AFG,29,27,31
2001,NZL,ASM,49,43,56
2001,NZL,AUS,11472,10274.1,12728.3
2001,NZL,BGD,53,51,55
2001,NZL,BRN,8,6,9
2001,NZL,BTN,0,0,0
2001,NZL,CAN,399,352,448
2001,NZL,CHN,14265.5,13085.6,15484.1
2001,NZL,COK,218,192,247
2001,NZL,FJI,958,914.9,1006
2001,NZL,FSM,3,0,3
2001,NZL,GUM,9,8,10
2001,NZL,HKG,56,46,69
2001,NZL,IDN,1588,1506.9,1666
2001,NZL,IND,3697.5,3365.9,4071.1
2001,NZL,IRN,220,206,237
2001,NZL,JPN,2998,2910.8,3099
2001,NZL,KHM,314,279,350
2001,NZL,KIR,39,36,42
2001,NZL,KOR,791,700,885.1
2001,NZL,LAO,0,0,0
2001,NZL,LKA,278,263,298
2001,NZL,MAC,1,1,2
2001,NZL,MDV,8,6,9
2001,NZL,MHL,0,0,0
2001,NZL,MMR,52,49,56
2001,NZL,MNG,0,0,0
2001,NZL,MNP,0,0,2
2001,NZL,MYS,845,824,868
2001,NZL,NCL,80,77,84
2001,NZL,NIU,43,37,50
2001,NZL,NPL,32,30,34
2001,NZL,NRU,2,2,3
2001,NZL,NZL,0,0,0
2001,NZL,PAK,61,60,64
2001,NZL,PHL,1197.5,1155,1246
2001,NZL,PLW,0,0,0
2001,NZL,PNG,1453.5,1251,1711.1
2001,NZL,PRK,0,0,0
2001,NZL,PYF,155,149,162
2001,NZL,SGP,62,54,71
2001,NZL,SLB,22,19,23
2001,NZL,THA,681,659,709
2001,NZL,TKL,26,24,29
2001,NZL,TLS,3,3,5
2001,NZL,TON,318,301,341.1
2001,NZL,TUV,18,17,19
2001,NZL,TWN,703,664,746
2001,NZL,USA,3967,3871,4065.1
2001,NZL,VNM,636.5,569,712
2001,NZL,VUT,35,32,39
2001,NZL,WLF,5,3,6
2001,NZL,WSM,703,663,755.1
2001,NZL,AFR,1795,1763,1830
2001,NZL,EUR,17397.5,17080.9,17738
2001,NZL,ROA,1769,1736,1804
2001,NZL,SCA,1733,1701,1767
2001,PAK,AFG,96418.5,85704.8,109954.1
2001,PAK,ASM,0,0,0
