year,o_name,d_name,q10,q50,q90
2003,SCA,BRN,5,6,7
2003,SCA,BTN,3,3,4
2003,SCA,CAN,19986,20048,20111
2003,SCA,CHN,70131.1,82738,98660.2
2003,SCA,COK,0,0,0
2003,SCA,FJI,10,12,13
2003,SCA,FSM,1,2,2
2003,SCA,GUM,25,29,33
2003,SCA,HKG,210,260,327
2003,SCA,IDN,3515.7,3941.5,4492.1
2003,SCA,IND,70890.6,82445.5,97736.6
2003,SCA,IRN,11128,12565,14336
2003,SCA,JPN,56148.9,63488,72493.8
2003,SCA,KHM,32,36,41
2003,SCA,KIR,4,5,5
2003,SCA,KOR,3148,3171.5,3194
2003,SCA,LAO,52,58,66
2003,SCA,LKA,298,339,388
2003,SCA,MAC,14,15,18
2003,SCA,MDV,5,6,6
2003,SCA,MHL,1,2,2
2003,SCA,MMR,168,187,211
2003,SCA,MNG,4,5,6
2003,SCA,MNP,43,49,57
2003,SCA,MYS,1642,1851.5,2103.2
2003,SCA,NCL,7,8,9
2003,SCA,NIU,0,0,0
2003,SCA,NPL,1147.9,1310,1499
2003,SCA,NRU,0,0,0
2003,SCA,NZL,444,453,464
2003,SCA,PAK,4806.5,5505,6343
2003,SCA,PHL,2027,2273,2589
2003,SCA,PLW,0,0,0
2003,SCA,PNG,21,24,29
2003,SCA,PRK,2549.9,2884,3299
2003,SCA,PYF,6,6,7
2003,SCA,SGP,160,192,235.1
2003,SCA,SLB,1,1,2
2003,SCA,THA,3510.8,3925,4396.2
2003,SCA,TKL,0,0,0
2003,SCA,TLS,32,36,41
2003,SCA,TON,3,3,3
2003,SCA,TUV,0,0,0
2003,SCA,TWN,2395.9,2723.5,3129.1
2003,SCA,USA,1816546.8,2060636.5,2358309.8
2003,SCA,VNM,800,927.5,1090.1
2003,SCA,VUT,9,10,12
2003,SCA,WLF,0,0,1
2003,SCA,WSM,6,7,9
2003,SCA,AFR,0,0,0
2003,SCA,EUR,0,0,0
2003,SCA,ROA,0,0,0
2003,SCA,SCA,0,0,0
2003,SGP,AFG,0,0,0
2003,SGP,ASM,0,0,0
2003,SGP,AUS,420.8,547,682.1
2003,SGP,BGD,316,418,558.1
2003,SGP,BRN,27,37,50
2003,SGP,BTN,0,0,0
2003,SGP,CAN,38,49,61
2003,SGP,CHN,7714.9,10617.5,14452.4
2003,SGP,COK,0,0,0
2003,SGP,FJI,8,10,14
2003,SGP,FSM,0,0,0
2003,SGP,GUM,10,14,20
2003,SGP,HKG,68.9,105,156.1
2003,SGP,IDN,2847.8,3759.5,5009.6
2003,SGP,IND,2102.7,2971.5,4131.6
2003,SGP,IRN,40.9,56,78
2003,SGP,JPN,399.9,529,710.1
2003,SGP,KHM,32,41,53
2003,SGP,KIR,0,0,0
2003,SGP,KOR,148,193,242
2003,SGP,LAO,2,3,3
2003,SGP,LKA,64,84,111
2003,SGP,MAC,13,19,26
2003,SGP,MDV,7,9,12
2003,SGP,MHL,6,8,11
2003,SGP,MMR,73,95,127
2003,SGP,MNG,1,1,2
2003,SGP,MNP,2,3,4
2003,SGP,MYS,5101.6,6870,9288
2003,SGP,NCL,8,11,15
2003,SGP,NIU,0,0,0
2003,SGP,NPL,6,7,10
2003,SGP,NRU,0,0,0
2003,SGP,NZL,81,105,133
2003,SGP,PAK,422,559,747
2003,SGP,PHL,348,461,616.1
2003,SGP,PLW,0,0,0
2003,SGP,PNG,78,95,116
2003,SGP,PRK,8,10,13
2003,SGP,PYF,0,1,2
2003,SGP,SGP,0,0,0
2003,SGP,SLB,2,3,4
2003,SGP,THA,404,534,710.3
2003,SGP,TKL,0,0,0
2003,SGP,TLS,1,1,1
2003,SGP,TON,0,0,0
2003,SGP,TUV,0,0,0
2003,SGP,TWN,255,342.5,463
2003,SGP,USA,1113.8,1497,2022.3
2003,SGP,VNM,243,320.5,428
2003,SGP,VUT,1,2,3
2003,SGP,WLF,0,0,0
2003,SGP,WSM,0,0,1
2003,SGP,AFR,137.9,184,246.2
2003,SGP,EUR,1873.4,2506,3347
2003,SGP,ROA,601.8,804.5,1074.7
2003,SGP,SCA,180,241,322.1
2003,SLB,AFG,0,0,0
2003,SLB,ASM,0,0,0
2003,SLB,AUS,182,223,269.1
2003,SLB,BGD,10,12,14
2003,SLB,BRN,0,0,0
2003,SLB,BTN,0,0,0
2003,SLB,CAN,0,0,0
2003,SLB,CHN,480,573,692
2003,SLB,COK,0,0,0
2003,SLB,FJI,78,91,108
2003,SLB,FSM,1,1,1
2003,SLB,GUM,0,0,0
2003,SLB,HKG,1,1,1
2003,SLB,IDN,16,19,21
2003,SLB,IND,30,34,39
2003,SLB,IRN,0,0,0
2003,SLB,JPN,82,96,113.1
2003,SLB,KHM,0,0,0
2003,SLB,KIR,105,125,149
2003,SLB,KOR,52,63,77
2003,SLB,LAO,0,0,0
2003,SLB,LKA,0,0,0
2003,SLB,MAC,0,0,0
2003,SLB,MDV,0,0,0
2003,SLB,MHL,0,0,0
2003,SLB,MMR,0,0,0
2003,SLB,MNG,0,0,0
2003,SLB,MNP,0,0,0
2003,SLB,MYS,24,28,33
2003,SLB,NCL,10,12,14
2003,SLB,NIU,0,0,0
2003,SLB,NPL,0,0,0
2003,SLB,NRU,3,3,4
2003,SLB,NZL,18,22,26
2003,SLB,PAK,0,0,0
2003,SLB,PHL,104,121,142
2003,SLB,PLW,0,0,0
2003,SLB,PNG,511,625,761
2003,SLB,PRK,0,0,0
2003,SLB,PYF,1,1,1
2003,SLB,SGP,6,6,8
2003,SLB,SLB,0,0,0
2003,SLB,THA,44,52,61
2003,SLB,TKL,0,0,0
2003,SLB,TLS,0,0,0
2003,SLB,TON,0,0,0
2003,SLB,TUV,0,0,0
2003,SLB,TWN,5,6,7
2003,SLB,USA,15,18,21
2003,SLB,VNM,20,25,30
2003,SLB,VUT,13,15,18
2003,SLB,WLF,0,0,0
2003,SLB,WSM,1,1,1
2003,SLB,AFR,20,24,28
2003,SLB,EUR,71,81,95
2003,SLB,ROA,1,1,1
2003,SLB,SCA,1,2,2
2003,THA,AFG,15,17,20
2003,THA,ASM,26,29,34
2003,THA,AUS,3382,3661,3968
2003,THA,BGD,778,886,1019.1
2003,THA,BRN,547,613,691.1
2003,THA,BTN,3,4,4
2003,THA,CAN,649,718,795
2003,THA,CHN,36650,43879.5,53453.5
2003,THA,COK,0,0,0
2003,THA,FJI,25,28,33
2003,THA,FSM,2,3,3
2003,THA,GUM,14,15,17
2003,THA,HKG,352.9,430.5,536
2003,THA,IDN,7457,8337,9395.3
2003,THA,IND,4364.7,5063,5913.8
2003,THA,IRN,475,538,620.1
2003,THA,JPN,12560.6,14106.5,16056.3
2003,THA,KHM,31946,35913.5,41095.1
2003,THA,KIR,1,1,1
2003,THA,KOR,1132,1239,1353
2003,THA,LAO,28040.1,31313.5,35442.2
2003,THA,LKA,522,603,702
2003,THA,MAC,13,14,16
2003,THA,MDV,28,31,35
2003,THA,MHL,1,1,1
2003,THA,MMR,73162.3,82370,93113.8
2003,THA,MNG,2,3,3
2003,THA,MNP,0,0,0
2003,THA,MYS,5303.6,5988.5,6790.5
2003,THA,NCL,14,16,19
2003,THA,NIU,0,0,0
2003,THA,NPL,591,673,777.2
2003,THA,NRU,0,0,0
2003,THA,NZL,826,891,968.1
2003,THA,PAK,525,594.5,678
2003,THA,PHL,3004,3404,3915
2003,THA,PLW,0,0,0
2003,THA,PNG,175,208,257.1
2003,THA,PRK,511.9,579,665.1
2003,THA,PYF,27,31,35
2003,THA,SGP,975.9,1101,1260
2003,THA,SLB,2,2,3
2003,THA,THA,0,0,0
2003,THA,TKL,0,0,0
2003,THA,TLS,7,8,9
2003,THA,TON,0,0,0
2003,THA,TUV,0,0,0
2003,THA,TWN,8193.8,9276.5,10559.1
2003,THA,USA,21577.6,24252.5,27350.1
2003,THA,VNM,2870.9,3438,4202.3
2003,THA,VUT,2,3,3
2003,THA,WLF,1,1,1
2003,THA,WSM,0,1,1
2003,THA,AFR,2478,2798.5,3184.2
2003,THA,EUR,29703.9,33544.5,38170.1
2003,THA,ROA,7965,8995,10234.6
2003,THA,SCA,2147,2424.5,2759.1
2003,TKL,AFG,0,0,0
2003,TKL,ASM,0,0,0
2003,TKL,AUS,1,2,3
2003,TKL,BGD,3,5,7
2003,TKL,BRN,0,0,0
2003,TKL,BTN,0,0,0
2003,TKL,CAN,0,0,0
2003,TKL,CHN,0,0,0
2003,TKL,COK,0,0,0
2003,TKL,FJI,0,0,0
2003,TKL,FSM,0,0,0
2003,TKL,GUM,0,0,0
2003,TKL,HKG,0,0,0
2003,TKL,IDN,0,0,0
2003,TKL,IND,0,0,0
2003,TKL,IRN,0,0,0
2003,TKL,JPN,0,0,0
2003,TKL,KHM,0,0,0
2003,TKL,KIR,0,0,0
2003,TKL,KOR,0,0,0
2003,TKL,LAO,0,0,0
2003,TKL,LKA,0,0,0
2003,TKL,MAC,0,0,0
2003,TKL,MDV,0,0,0
2003,TKL,MHL,0,0,0
2003,TKL,MMR,0,0,0
2003,TKL,MNG,0,0,0
2003,TKL,MNP,0,0,0
2003,TKL,MYS,0,0,0
2003,TKL,NCL,0,0,0
2003,TKL,NIU,0,0,0
2003,TKL,NPL,0,0,0
2003,TKL,NRU,0,0,0
2003,TKL,NZL,6,10,16
2003,TKL,PAK,0,0,0
2003,TKL,PHL,0,0,0
2003,TKL,PLW,0,0,0
2003,TKL,PNG,0,1,1
2003,TKL,PRK,0,0,0
2003,TKL,PYF,0,0,0
2003,TKL,SGP,0,0,0
2003,TKL,SLB,0,0,0
2003,TKL,THA,0,1,1
2003,TKL,TKL,0,0,0
2003,TKL,TLS,0,0,0
2003,TKL,TON,0,0,0
2003,TKL,TUV,0,0,0
2003,TKL,TWN,0,0,0
2003,TKL,USA,1,2,3
2003,TKL,VNM,0,0,0
2003,TKL,VUT,0,0,0
2003,TKL,WLF,0,0,0
2003,TKL,WSM,1,1,2
2003,TKL,AFR,2,3,5
2003,TKL,EUR,5,8,11
2003,TKL,ROA,0,0,0
2003,TKL,SCA,0,0,0
2003,TLS,AFG,0,0,0
2003,TLS,ASM,0,0,0
2003,TLS,AUS,144,173,202
2003,TLS,BGD,2,2,2
2003,TLS,BRN,0,0,0
2003,TLS,BTN,0,0,0
2003,TLS,CAN,0,0,0
2003,TLS,CHN,39,45,54
2003,TLS,COK,0,0,0
2003,TLS,FJI,2,2,2
2003,TLS,FSM,0,0,0
2003,TLS,GUM,0,0,0
2003,TLS,HKG,0,0,0
2003,TLS,IDN,3249.9,3680,4210.1
2003,TLS,IND,11,13,15
2003,TLS,IRN,0,0,0
2003,TLS,JPN,9,11,12
2003,TLS,KHM,0,0,0
2003,TLS,KIR,0,0,0
2003,TLS,KOR,0,0,0
2003,TLS,LAO,0,0,0
2003,TLS,LKA,0,0,0
2003,TLS,MAC,0,0,0
2003,TLS,MDV,0,0,0
2003,TLS,MHL,0,0,0
2003,TLS,MMR,0,0,0
2003,TLS,MNG,0,0,0
2003,TLS,MNP,0,0,0
2003,TLS,MYS,22,25,28
2003,TLS,NCL,0,0,0
2003,TLS,NIU,0,0,0
2003,TLS,NPL,0,0,0
2003,TLS,NRU,0,0,0
2003,TLS,NZL,22,26,30
2003,TLS,PAK,68,77,88
2003,TLS,PHL,36,41,47
2003,TLS,PLW,0,0,0
2003,TLS,PNG,2,3,3
2003,TLS,PRK,0,0,0
2003,TLS,PYF,0,0,0
2003,TLS,SGP,0,0,0
2003,TLS,SLB,0,0,0
2003,TLS,THA,4,4,5
2003,TLS,TKL,0,0,0
2003,TLS,TLS,0,0,0
2003,TLS,TON,0,0,0
2003,TLS,TUV,0,0,0
2003,TLS,TWN,22,24,28
2003,TLS,USA,492,554,629.1
2003,TLS,VNM,42,49,58
2003,TLS,VUT,0,0,0
2003,TLS,WLF,0,0,0
2003,TLS,WSM,0,0,0
2003,TLS,AFR,169,191,219
2003,TLS,EUR,452.9,511,585
2003,TLS,ROA,0,0,0
2003,TLS,SCA,4,5,5
2003,TON,AFG,0,0,0
2003,TON,ASM,13,16,19
2003,TON,AUS,27,34,42
2003,TON,BGD,4,5,6
2003,TON,BRN,0,0,0
2003,TON,BTN,0,0,0
2003,TON,CAN,0,0,1
2003,TON,CHN,6,7,9
2003,TON,COK,0,0,0
2003,TON,FJI,10,13,17
2003,TON,FSM,0,0,0
2003,TON,GUM,0,0,0
2003,TON,HKG,0,0,0
2003,TON,IDN,0,0,0
2003,TON,IND,120,142,169
2003,TON,IRN,0,0,0
2003,TON,JPN,44,54,67
2003,TON,KHM,0,0,0
2003,TON,KIR,0,0,0
2003,TON,KOR,0,0,0
2003,TON,LAO,0,0,0
2003,TON,LKA,0,0,0
2003,TON,MAC,0,0,0
2003,TON,MDV,0,0,0
2003,TON,MHL,0,0,0
2003,TON,MMR,0,0,0
2003,TON,MNG,0,0,0
2003,TON,MNP,0,0,0
2003,TON,MYS,0,0,0
2003,TON,NCL,0,0,0
2003,TON,NIU,0,0,0
2003,TON,NPL,0,0,0
2003,TON,NRU,0,0,0
2003,TON,NZL,83,104,129
2003,TON,PAK,0,0,0
2003,TON,PHL,0,0,0
2003,TON,PLW,0,0,0
2003,TON,PNG,1,2,3
2003,TON,PRK,0,0,0
2003,TON,PYF,0,0,0
2003,TON,SGP,0,0,0
2003,TON,SLB,0,0,0
2003,TON,THA,1,1,1
2003,TON,TKL,0,0,0
2003,TON,TLS,0,0,0
2003,TON,TON,0,0,0
2003,TON,TUV,0,0,0
2003,TON,TWN,6,7,9
2003,TON,USA,113.9,133,160
2003,TON,VNM,2,2,3
2003,TON,VUT,0,0,0
2003,TON,WLF,0,0,0
2003,TON,WSM,1,2,2
2003,TON,AFR,0,0,0
2003,TON,EUR,15,18,22
2003,TON,ROA,7,8,10
2003,TON,SCA,4,4,6
2003,TUV,AFG,0,0,0
2003,TUV,ASM,0,0,0
2003,TUV,AUS,1,1,2
2003,TUV,BGD,1,1,2
2003,TUV,BRN,0,0,0
2003,TUV,BTN,0,0,0
2003,TUV,CAN,0,0,0
2003,TUV,CHN,0,0,0
2003,TUV,COK,0,0,0
2003,TUV,FJI,5,7,8
2003,TUV,FSM,0,0,0
2003,TUV,GUM,0,0,0
2003,TUV,HKG,0,0,0
2003,TUV,IDN,0,0,0
2003,TUV,IND,0,0,0
2003,TUV,IRN,0,0,0
2003,TUV,JPN,0,0,0
2003,TUV,KHM,0,0,0
2003,TUV,KIR,7,9,12
2003,TUV,KOR,0,0,0
2003,TUV,LAO,0,0,0
2003,TUV,LKA,0,0,0
2003,TUV,MAC,0,0,0
2003,TUV,MDV,0,0,0
2003,TUV,MHL,0,0,0
2003,TUV,MMR,0,0,0
2003,TUV,MNG,0,0,0
2003,TUV,MNP,0,0,0
2003,TUV,MYS,0,0,0
2003,TUV,NCL,0,0,0
2003,TUV,NIU,0,0,1
2003,TUV,NPL,0,0,0
2003,TUV,NRU,2,3,3
2003,TUV,NZL,12,16,20
2003,TUV,PAK,0,0,0
2003,TUV,PHL,16,20,24
2003,TUV,PLW,0,0,0
2003,TUV,PNG,1,1,2
2003,TUV,PRK,0,0,0
2003,TUV,PYF,0,0,0
2003,TUV,SGP,0,0,0
2003,TUV,SLB,0,0,0
2003,TUV,THA,1,1,1
2003,TUV,TKL,0,0,0
2003,TUV,TLS,0,0,0
2003,TUV,TON,0,0,0
2003,TUV,TUV,0,0,0
2003,TUV,TWN,0,0,0
2003,TUV,USA,0,0,0
2003,TUV,VNM,0,0,0
2003,TUV,VUT,0,0,0
2003,TUV,WLF,0,0,0
2003,TUV,WSM,1,1,1
2003,TUV,AFR,2,2,2
2003,TUV,EUR,26,31,38
2003,TUV,ROA,3,4,5
2003,TUV,SCA,0,0,0
2003,TWN,AFG,0,1,1
2003,TWN,ASM,8,10,12
2003,TWN,AUS,844.9,970,1108
2003,TWN,BGD,183,216,256
2003,TWN,BRN,5,7,8
2003,TWN,BTN,1,1,1
2003,TWN,CAN,390,448,514
2003,TWN,CHN,64115.3,77046,93794.9
2003,TWN,COK,0,1,1
2003,TWN,FJI,4,5,6
2003,TWN,FSM,4,5,6
2003,TWN,GUM,10,13,15
2003,TWN,HKG,857.8,1104,1455
2003,TWN,IDN,23678.2,28531,34329.4
2003,TWN,IND,1826.8,2269,2789.3
2003,TWN,IRN,175.9,213,261
2003,TWN,JPN,5661.9,6673.5,7926
2003,TWN,KHM,203,246,295
2003,TWN,KIR,8,10,11
2003,TWN,KOR,1126,1292.5,1476
2003,TWN,LAO,4,5,6
2003,TWN,LKA,116,137,163
2003,TWN,MAC,28,33,41
2003,TWN,MDV,1,1,2
2003,TWN,MHL,30,36,44
2003,TWN,MMR,268,318,374
2003,TWN,MNG,54,63,75
2003,TWN,MNP,9,11,13
2003,TWN,MYS,2214.9,2647.5,3163.3
2003,TWN,NCL,3,3,4
2003,TWN,NIU,0,0,1
2003,TWN,NPL,12,14,17
2003,TWN,NRU,1,1,2
2003,TWN,NZL,196,225.5,257.1
2003,TWN,PAK,127,151,178
2003,TWN,PHL,17916.4,21521.5,25731.2
2003,TWN,PLW,3,4,5
2003,TWN,PNG,22,27,34
2003,TWN,PRK,13,16,19
2003,TWN,PYF,3,3,4
2003,TWN,SGP,336,413,523
2003,TWN,SLB,9,10,12
2003,TWN,THA,18549.5,21958.5,25929.1
2003,TWN,TKL,0,1,1
2003,TWN,TLS,1,1,1
2003,TWN,TON,0,1,1
2003,TWN,TUV,2,3,4
2003,TWN,TWN,0,0,0
2003,TWN,USA,11230.4,13380.5,15964.5
2003,TWN,VNM,20763.5,24350,29180.5
2003,TWN,VUT,51,59,69
2003,TWN,WLF,1,1,1
2003,TWN,WSM,2,2,3
2003,TWN,AFR,916.9,1087,1294.1
2003,TWN,EUR,12123.8,14371,17101.4
2003,TWN,ROA,1365.7,1619,1926.1
2003,TWN,SCA,1719.7,2039.5,2426.3
2003,USA,AFG,858.9,993,1145.2
2003,USA,ASM,44,54,67
2003,USA,AUS,9454.7,10782,12240
2003,USA,BGD,2406.9,2781,3229.1
2003,USA,BRN,56,67,78
2003,USA,BTN,2,2,3
2003,USA,CAN,45190.9,49896,54821.6
2003,USA,CHN,184177.1,218877.5,262594.4
2003,USA,COK,1,1,1
2003,USA,FJI,557.9,652,763.1
2003,USA,FSM,173,200,238
2003,USA,GUM,235,285,343.1
2003,USA,HKG,691.9,905.5,1214.3
2003,USA,IDN,9163.7,10798,12769.1
2003,USA,IND,95121.4,116857,144348.2
2003,USA,IRN,7113,8552.5,10297.9
2003,USA,JPN,34448.1,40587,48007.3
2003,USA,KHM,5011.9,5846,6830
2003,USA,KIR,3,3,4
2003,USA,KOR,14010.2,15791.5,17746.3
2003,USA,LAO,4638,5341,6176.2
2003,USA,LKA,530,612,707.1
2003,USA,MAC,33,39,48
2003,USA,MDV,4,5,6
2003,USA,MHL,94,110.5,131.1
2003,USA,MMR,1187,1359.5,1558.1
2003,USA,MNG,29,34,39
2003,USA,MNP,19,23,27
2003,USA,MYS,8273.9,9775.5,11497.5
2003,USA,NCL,32,38,44
2003,USA,NIU,0,0,0
2003,USA,NPL,332,381,440
2003,USA,NRU,1,1,1
2003,USA,NZL,2312.9,2619,2964.4
2003,USA,PAK,4869.5,5684.5,6630.1
2003,USA,PHL,46464.3,53749.5,62219.1
2003,USA,PLW,14,16,19
2003,USA,PNG,479,572,693
2003,USA,PRK,34,39,46
2003,USA,PYF,85,99,114.1
2003,USA,SGP,1521.9,1903.5,2388.1
2003,USA,SLB,4,4,5
2003,USA,THA,8673.9,10123,11899.6
2003,USA,TKL,7,9,10
2003,USA,TLS,1,1,1
2003,USA,TON,174,203,237
2003,USA,TUV,0,0,0
2003,USA,TWN,12239.5,14491,17201.6
2003,USA,USA,0,0,0
2003,USA,VNM,23848.7,27623,32317.5
2003,USA,VUT,2,2,2
2003,USA,WLF,1,1,1
2003,USA,WSM,158.9,186,218.1
2003,USA,AFR,28566.1,33519,39430.2
2003,USA,EUR,260966.7,306211.5,360213.3
2003,USA,ROA,52234.5,61290,72099.4
2003,USA,SCA,496402,582464.5,685186.3
2003,VNM,AFG,0,0,0
2003,VNM,ASM,8,10,13
2003,VNM,AUS,9585.9,11462,13510.6
2003,VNM,BGD,929,1173.5,1481.2
2003,VNM,BRN,2,3,4
2003,VNM,BTN,0,0,0
2003,VNM,CAN,2060,2536,3053.4
2003,VNM,CHN,36034.6,47258,63061.1
2003,VNM,COK,0,0,0
2003,VNM,FJI,3,4,5
2003,VNM,FSM,0,1,1
2003,VNM,GUM,14,17,21
2003,VNM,HKG,90,116,157
2003,VNM,IDN,7102.9,8545.5,10340.5
2003,VNM,IND,1124.7,1354,1655.6
2003,VNM,IRN,88,109,139
2003,VNM,JPN,8989.1,11133.5,13896.2
2003,VNM,KHM,9928.7,11986.5,14347.4
2003,VNM,KIR,0,0,0
2003,VNM,KOR,1423.9,1714.5,2008.5
2003,VNM,LAO,1398.5,1693.5,2054.4
2003,VNM,LKA,29,38,50
2003,VNM,MAC,1,1,1
2003,VNM,MDV,0,0,0
2003,VNM,MHL,0,0,0
2003,VNM,MMR,710,892,1106.2
2003,VNM,MNG,12,15,18
2003,VNM,MNP,0,0,0
2003,VNM,MYS,3541,4380.5,5438.2
2003,VNM,NCL,30.9,38,48
2003,VNM,NIU,0,0,0
2003,VNM,NPL,46,59,75
2003,VNM,NRU,0,0,0
2003,VNM,NZL,311,373,439.1
2003,VNM,PAK,93,116,144
2003,VNM,PHL,2333,2916,3677.1
2003,VNM,PLW,1,2,2
2003,VNM,PNG,42,53,68
2003,VNM,PRK,133,168,214
2003,VNM,PYF,3,4,5
2003,VNM,SGP,453,567,722
2003,VNM,SLB,12,15,20
2003,VNM,THA,2270.8,2862,3646.2
2003,VNM,TKL,0,0,0
2003,VNM,TLS,19,24,30
2003,VNM,TON,0,0,0
2003,VNM,TUV,0,0,0
2003,VNM,TWN,6665.6,8142.5,10089.4
2003,VNM,USA,43893.4,53405.5,65795.6
2003,VNM,VNM,0,0,0
2003,VNM,VUT,15,19,25
2003,VNM,WLF,0,0,0
2003,VNM,WSM,0,0,1
2003,VNM,AFR,1105.8,1358,1683.1
2003,VNM,EUR,46220.3,56763,70364.7
2003,VNM,ROA,4924.3,6048,7496.7
2003,VNM,SCA,1254.8,1541,1910.2
2003,VUT,AFG,0,0,0
2003,VUT,ASM,0,0,0
2003,VUT,AUS,73,90,109
2003,VUT,BGD,10,12,14
2003,VUT,BRN,0,0,0
2003,VUT,BTN,0,0,0
2003,VUT,CAN,0,0,0
2003,VUT,CHN,4,5,6
2003,VUT,COK,0,0,0
2003,VUT,FJI,20,24,28.1
2003,VUT,FSM,0,0,0
2003,VUT,GUM,0,0,0
2003,VUT,HKG,0,0,0
2003,VUT,IDN,158,180.5,208
2003,VUT,IND,110,125,144
2003,VUT,IRN,0,0,0
2003,VUT,JPN,31,36,43
2003,VUT,KHM,0,0,0
2003,VUT,KIR,0,0,0
2003,VUT,KOR,0,0,0
2003,VUT,LAO,0,0,0
2003,VUT,LKA,0,0,0
2003,VUT,MAC,0,0,0
2003,VUT,MDV,0,0,0
2003,VUT,MHL,0,0,0
2003,VUT,MMR,0,0,0
2003,VUT,MNG,0,0,0
2003,VUT,MNP,0,0,0
2003,VUT,MYS,3,3,3
2003,VUT,NCL,195,226,263
2003,VUT,NIU,0,0,0
2003,VUT,NPL,0,0,0
2003,VUT,NRU,0,0,0
2003,VUT,NZL,13,16,19
2003,VUT,PAK,0,0,0
2003,VUT,PHL,0,0,0
2003,VUT,PLW,0,0,0
2003,VUT,PNG,100,128,167
2003,VUT,PRK,0,0,0
2003,VUT,PYF,10,12,14
2003,VUT,SGP,2,2,2
2003,VUT,SLB,6,7,8
2003,VUT,THA,160,189,223
2003,VUT,TKL,0,0,0
2003,VUT,TLS,0,0,0
2003,VUT,TON,1,1,1
2003,VUT,TUV,0,0,0
2003,VUT,TWN,2,2,3
2003,VUT,USA,4,5,5
2003,VUT,VNM,1,1,1
2003,VUT,VUT,0,0,0
2003,VUT,WLF,8,10,12
2003,VUT,WSM,1,1,1
2003,VUT,AFR,13,15,18
2003,VUT,EUR,109,127,147
2003,VUT,ROA,3,3,4
2003,VUT,SCA,13,15,17
2003,WLF,AFG,0,0,0
2003,WLF,ASM,0,0,0
2003,WLF,AUS,0,0,0
2003,WLF,BGD,0,0,0
2003,WLF,BRN,0,0,0
2003,WLF,BTN,0,0,0
2003,WLF,CAN,0,0,0
2003,WLF,CHN,0,0,0
2003,WLF,COK,0,0,0
2003,WLF,FJI,0,0,1
2003,WLF,FSM,0,0,0
2003,WLF,GUM,0,0,0
2003,WLF,HKG,0,0,0
2003,WLF,IDN,0,0,0
2003,WLF,IND,0,0,0
2003,WLF,IRN,0,0,0
2003,WLF,JPN,0,0,0
2003,WLF,KHM,0,0,0
2003,WLF,KIR,0,0,0
2003,WLF,KOR,1,1,2
2003,WLF,LAO,0,0,0
2003,WLF,LKA,0,0,0
2003,WLF,MAC,0,0,0
2003,WLF,MDV,0,0,0
2003,WLF,MHL,0,0,0
2003,WLF,MMR,0,0,0
2003,WLF,MNG,0,0,0
2003,WLF,MNP,0,0,0
2003,WLF,MYS,0,0,0
2003,WLF,NCL,35,48,69
2003,WLF,NIU,0,0,0
2003,WLF,NPL,0,0,0
2003,WLF,NRU,0,0,0
2003,WLF,NZL,0,0,0
2003,WLF,PAK,0,0,0
2003,WLF,PHL,0,0,0
2003,WLF,PLW,0,0,0
2003,WLF,PNG,0,0,0
2003,WLF,PRK,0,0,0
2003,WLF,PYF,0,0,1
2003,WLF,SGP,0,0,0
2003,WLF,SLB,0,0,0
2003,WLF,THA,1,1,2
2003,WLF,TKL,0,0,0
2003,WLF,TLS,0,0,0
2003,WLF,TON,0,0,0
2003,WLF,TUV,0,0,0
2003,WLF,TWN,0,0,0
2003,WLF,USA,0,1,1
2003,WLF,VNM,0,0,0
2003,WLF,VUT,1,2,4
2003,WLF,WLF,0,0,0
2003,WLF,WSM,0,0,0
2003,WLF,AFR,35,49,69
2003,WLF,EUR,21,29,41
2003,WLF,ROA,0,0,0
2003,WLF,SCA,1,1,2
2003,WSM,AFG,0,0,0
2003,WSM,ASM,164,195,229
2003,WSM,AUS,208,251,303.1
2003,WSM,BGD,0,0,0
2003,WSM,BRN,0,0,0
2003,WSM,BTN,0,0,0
2003,WSM,CAN,0,0,0
2003,WSM,CHN,12,17,22
2003,WSM,COK,1,1,1
2003,WSM,FJI,4,5,7
2003,WSM,FSM,0,0,0
2003,WSM,GUM,0,0,0
2003,WSM,HKG,0,0,0
2003,WSM,IDN,2,3,4
2003,WSM,IND,0,0,1
2003,WSM,IRN,0,0,0
2003,WSM,JPN,9,11,14
2003,WSM,KHM,0,0,0
2003,WSM,KIR,0,1,1
2003,WSM,KOR,0,0,0
2003,WSM,LAO,0,0,0
2003,WSM,LKA,0,0,0
2003,WSM,MAC,0,0,0
2003,WSM,MDV,0,0,0
2003,WSM,MHL,0,0,0
2003,WSM,MMR,0,0,0
2003,WSM,MNG,0,0,0
2003,WSM,MNP,0,0,0
2003,WSM,MYS,0,0,0
2003,WSM,NCL,3,4,5
2003,WSM,NIU,0,0,0
2003,WSM,NPL,0,0,0
2003,WSM,NRU,0,0,0
2003,WSM,NZL,194,233,284
2003,WSM,PAK,0,0,0
2003,WSM,PHL,1,2,2
2003,WSM,PLW,0,0,0
2003,WSM,PNG,4,5,8
2003,WSM,PRK,0,0,0
2003,WSM,PYF,0,0,0
2003,WSM,SGP,0,0,0
2003,WSM,SLB,0,0,0
2003,WSM,THA,0,0,0
2003,WSM,TKL,4,6,7
2003,WSM,TLS,0,0,0
2003,WSM,TON,2,3,4
2003,WSM,TUV,0,0,1
2003,WSM,TWN,11,13,16.1
2003,WSM,USA,68,81,97
2003,WSM,VNM,0,0,1
